article_doi,venue,series_ordinal_P1545,author_name_P2093
10.21105/joss.07751,JOSS,1,Alan Taboré
10.21105/joss.03219,JOSS,1,Piotr Bartman
10.21105/joss.03219,JOSS,2,Oleksii Bulenok
10.21105/joss.03219,JOSS,3,Kamil Górski
10.21105/joss.03219,JOSS,4,Anna Jaruga
10.21105/joss.03219,JOSS,5,Grzegorz Łazarski
10.21105/joss.03219,JOSS,6,Michael A. Olesik
10.21105/joss.03219,JOSS,7,Bartosz Piasecki
10.21105/joss.03219,JOSS,8,Clare E. Singer
10.21105/joss.03219,JOSS,9,Aleksandra Talar
10.21105/joss.03219,JOSS,10,Sylwester Arabas
10.21105/joss.00653,JOSS,1,Michael Hucka
10.21105/joss.06413,JOSS,1,Alex Zwanenburg
10.21105/joss.06413,JOSS,2,Steffen Löck
10.21105/joss.05916,JOSS,1,Thomas Vergauwen
10.21105/joss.05916,JOSS,2,Michiel Vieijra
10.21105/joss.05916,JOSS,3,Andrei Covaci
10.21105/joss.05916,JOSS,4,Amber Jacobs
10.21105/joss.05916,JOSS,5,Sara Top
10.21105/joss.05916,JOSS,6,Wout Dewettinck
10.21105/joss.05916,JOSS,7,Kobe Vandelanotte
10.21105/joss.05916,JOSS,8,Ian Hellebosch
10.21105/joss.05916,JOSS,9,Steven Caluwaerts
10.21105/joss.06600,JOSS,1,Edson Porto da Silva
10.21105/joss.06600,JOSS,2,Adolfo Fernandes Herbster
10.21105/joss.09365,JOSS,1,Albert de Montserrat
10.21105/joss.09365,JOSS,2,Pascal S. Aellig
10.21105/joss.09365,JOSS,3,Christian Schuler
10.21105/joss.09365,JOSS,4,Ivan Navarrete
10.21105/joss.09365,JOSS,5,Ludovic Räss
10.21105/joss.09365,JOSS,6,Lukas Fuchs
10.21105/joss.09365,JOSS,7,Boris J. P. Kaus
10.21105/joss.09365,JOSS,8,Hugo Dominguez
10.21105/joss.00755,JOSS,1,David Topping
10.21105/joss.00755,JOSS,2,Paul Connolly
10.21105/joss.00755,JOSS,3,Jonathan Reid
10.21105/joss.02558,JOSS,1,Egon Willighagen
10.21105/joss.08855,JOSS,1,Alexander Kolpakov
10.21105/joss.08855,JOSS,2,Igor Rivin
10.21105/joss.04913,JOSS,1,Sebastian Hönel
10.21105/joss.04913,JOSS,2,Morgan Ericsson
10.21105/joss.04913,JOSS,3,Welf Löwe
10.21105/joss.04913,JOSS,4,Anna Wingkvist
10.21105/joss.02409,JOSS,1,Lydia Lucchesi
10.21105/joss.02409,JOSS,2,Petra Kuhnert
10.21105/joss.02409,JOSS,3,Christopher Wikle
10.21105/joss.06575,JOSS,1,Congwei Song
10.21105/joss.05371,JOSS,1,Rémi Vezy
10.21105/joss.03429,JOSS,1,Andreas Philippi
10.21105/joss.03429,JOSS,2,Simone Buttler
10.21105/joss.03429,JOSS,3,Nikolai Stein
10.21105/joss.09480,JOSS,1,Brian C. Ferrari
10.21105/joss.05251,JOSS,1,Candace Makeda Moore
10.21105/joss.05251,JOSS,2,Walter Baccinelli
10.21105/joss.05251,JOSS,3,Oleg Sivokon
10.21105/joss.05251,JOSS,4,Robertus Simon Petrus Warnaar
10.21105/joss.05251,JOSS,5,Eline Oppersma
10.21105/joss.01981,JOSS,1,Torben Tvedebrink
10.21105/joss.01981,JOSS,2,Mikkel Andersen
10.21105/joss.01981,JOSS,3,James Curran
10.21105/joss.05292,JOSS,1,James Ohisei Uanhoro
10.21105/joss.03075,JOSS,1,Farshid Tavakolizadeh
10.21105/joss.03075,JOSS,2,Shreekantha Devasya
10.21105/joss.02687,JOSS,1,Keith Roberts
10.21105/joss.02687,JOSS,2,Rafael Gioria
10.21105/joss.02687,JOSS,3,William Pringle
10.21105/joss.09189,JOSS,1,Hugo Lecomte
10.21105/joss.09189,JOSS,2,Sebastien Fourest
10.21105/joss.09189,JOSS,3,Alejandro Blazquez
10.21105/joss.07211,JOSS,1,Hause Lin
10.21105/joss.07211,JOSS,2,Tawab Safi
10.21105/joss.03960,JOSS,1,Thomas A. R. Purcell
10.21105/joss.03960,JOSS,2,Matthias Scheffler
10.21105/joss.03960,JOSS,3,Christian Carbogno
10.21105/joss.03960,JOSS,4,Luca M. Ghiringhelli
10.21105/joss.06531,JOSS,1,Thomas Roy
10.21105/joss.06531,JOSS,2,Julian Andrej
10.21105/joss.06531,JOSS,3,Aymeric Antimes
10.21105/joss.06531,JOSS,4,Victor A. Beck
10.21105/joss.06531,JOSS,5,Victoria Ehlinger
10.21105/joss.06531,JOSS,6,Florian Euzenat
10.21105/joss.06531,JOSS,7,Nitish Govindarajan
10.21105/joss.06531,JOSS,8,Jack Guo
10.21105/joss.06531,JOSS,9,Tiras Y. Lin
10.21105/joss.06531,JOSS,10,Thomas Moore
10.21105/joss.08912,JOSS,1,Yannik Mahlau
10.21105/joss.08912,JOSS,2,Frederik Schubert
10.21105/joss.08912,JOSS,3,Lukas Berg
10.21105/joss.08912,JOSS,4,Bodo Rosenhahn
10.21105/joss.05298,JOSS,1,Penelope R. How
10.21105/joss.05298,JOSS,2,Patrick J. Wright
10.21105/joss.05298,JOSS,3,Kenneth D. Mankoff
10.21105/joss.05298,JOSS,4,Baptiste Vandecrux
10.21105/joss.05298,JOSS,5,Robert S. Fausto
10.21105/joss.05298,JOSS,6,Andreas P. Ahlstrøm
10.21105/joss.08039,JOSS,1,Dennis Klinkhammer
10.21105/joss.03049,JOSS,1,Wilmer Uruchi
10.21105/joss.03049,JOSS,2,Miguel Castrillo
10.21105/joss.03049,JOSS,3,Daniel Beltrán
10.21105/joss.00690,JOSS,1,Jasper Ginn
10.21105/joss.03739,JOSS,1,Stephanie Singer
10.21105/joss.03739,JOSS,2,Eric Tsai
10.21105/joss.00602,JOSS,1,Mike Innes
10.21105/joss.06018,JOSS,1,Chad A. Greene
10.21105/joss.06018,JOSS,2,Svetlana Erofeeva
10.21105/joss.06018,JOSS,3,Laurie Padman
10.21105/joss.06018,JOSS,4,Susan L. Howard
10.21105/joss.06018,JOSS,5,Tyler Sutterley
10.21105/joss.06018,JOSS,6,Gary Egbert
10.21105/joss.05329,JOSS,1,Naoki Kanazawa
10.21105/joss.05329,JOSS,2,Daniel J. Egger
10.21105/joss.05329,JOSS,3,Yael Ben-Haim
10.21105/joss.05329,JOSS,4,Helena Zhang
10.21105/joss.05329,JOSS,5,William E. Shanks
10.21105/joss.05329,JOSS,6,Gadi Aleksandrowicz
10.21105/joss.05329,JOSS,7,Christopher J. Wood
10.21105/joss.01828,JOSS,1,Stefano Bianchi
10.21105/joss.06147,JOSS,1,Allison Kubo Hutchison
10.21105/joss.06147,JOSS,2,Leif Karlstrom
10.21105/joss.06147,JOSS,3,Tushar Mittal
10.21105/joss.00440,JOSS,1,Jiao Y. Y. Lin
10.21105/joss.00440,JOSS,2,Fahima Islam
10.21105/joss.00440,JOSS,3,Max Kresh
10.21105/joss.04655,JOSS,1,Adrian A. Correndo
10.21105/joss.04655,JOSS,2,Luiz H. Moro Rosso
10.21105/joss.04655,JOSS,3,Carlos H. Hernandez
10.21105/joss.04655,JOSS,4,Leonardo M. Bastos
10.21105/joss.04655,JOSS,5,Luciana Nieto
10.21105/joss.04655,JOSS,6,Dean Holzworth
10.21105/joss.04655,JOSS,7,Ignacio A. Ciampitti
10.21105/joss.09944,JOSS,1,Aman Chokshi
10.21105/joss.07739,JOSS,1,Michael Foster
10.21105/joss.07739,JOSS,2,Andrew Clark
10.21105/joss.07739,JOSS,3,Christopher Wild
10.21105/joss.07739,JOSS,4,Farhad Allian
10.21105/joss.07739,JOSS,5,Robert Turner
10.21105/joss.07739,JOSS,6,Richard Somers
10.21105/joss.07739,JOSS,7,Nicholas Latimer
10.21105/joss.07739,JOSS,8,Neil Walkinshaw
10.21105/joss.07739,JOSS,9,Robert M. Hierons
10.21105/joss.06894,JOSS,1,Arnav Agrawal
10.21105/joss.06894,JOSS,2,Ryan J. MacDonald
10.21105/joss.07149,JOSS,1,Thomas R. Chudley
10.21105/joss.07149,JOSS,2,Ian M. Howat
10.21105/joss.07341,JOSS,1,Mélodie Monod
10.21105/joss.07341,JOSS,2,Peter Krusche
10.21105/joss.07341,JOSS,3,Qian Cao
10.21105/joss.07341,JOSS,4,Berkman Sahiner
10.21105/joss.07341,JOSS,5,Nicholas Petrick
10.21105/joss.07341,JOSS,6,David Ohlssen
10.21105/joss.07341,JOSS,7,Thibaud Coroller
10.21105/joss.06325,JOSS,1,Rohini S. Gupta
10.21105/joss.06325,JOSS,2,Chris R. Vernon
10.21105/joss.06325,JOSS,3,Travis Thurber
10.21105/joss.06325,JOSS,4,David F. Gold
10.21105/joss.06325,JOSS,5,Zachary M. Hirsch
10.21105/joss.06325,JOSS,6,Antonia Hadjimichael
10.21105/joss.06325,JOSS,7,Patrick M. Reed
10.21105/joss.04183,JOSS,1,Erich Schubert
10.21105/joss.04183,JOSS,2,Lars Lenssen
10.21105/joss.01038,JOSS,1,Anna-Lena Wölwer
10.21105/joss.01038,JOSS,2,Jan Burgard
10.21105/joss.01038,JOSS,3,Joshua Kunst
10.21105/joss.01038,JOSS,4,Mauricio Vargas
10.21105/joss.09491,JOSS,1,Thanos Kontogiannis
10.21105/joss.09491,JOSS,2,Mariana Salinas-Camus
10.21105/joss.09491,JOSS,3,Nick Eleftheroglou
10.21105/joss.00388,JOSS,1,Adrian M. Price-Whelan
10.21105/joss.08177,JOSS,1,Lars Hoffmann
10.21105/joss.08177,JOSS,2,Jan Clemens
10.21105/joss.08177,JOSS,3,Sabine Griessbach
10.21105/joss.08177,JOSS,4,Kaveh Haghighi Mood
10.21105/joss.08177,JOSS,5,Yi Heng
10.21105/joss.08177,JOSS,6,Farahnaz Khosrawi
10.21105/joss.08177,JOSS,7,Mingzhao Liu
10.21105/joss.08177,JOSS,8,Yen-Sen Lu
10.21105/joss.08177,JOSS,9,Catrin Meyer
10.21105/joss.08177,JOSS,10,Nils Nobre Wittwer
10.21105/joss.08177,JOSS,11,Xue Wu
10.21105/joss.08177,JOSS,12,Ling Zou
10.21105/joss.03522,JOSS,1,Rémi Rampin
10.21105/joss.03522,JOSS,2,Vicky Rampin
10.21105/joss.03982,JOSS,1,Matthew W. Scroggs
10.21105/joss.03982,JOSS,2,Igor A. Baratta
10.21105/joss.03982,JOSS,3,Chris N. Richardson
10.21105/joss.03982,JOSS,4,Garth N. Wells
10.21105/joss.01298,JOSS,1,Andrea Zonca
10.21105/joss.01298,JOSS,2,Leo Singer
10.21105/joss.01298,JOSS,3,Daniel Lenz
10.21105/joss.01298,JOSS,4,Martin Reinecke
10.21105/joss.01298,JOSS,5,Cyrille Rosset
10.21105/joss.01298,JOSS,6,Eric Hivon
10.21105/joss.01298,JOSS,7,Krzysztof Gorski
10.21105/joss.00754,JOSS,1,Daniel Lüdecke
10.21105/joss.06731,JOSS,1,Adam M. Krajewski
10.21105/joss.06731,JOSS,2,Arindam Debnath
10.21105/joss.06731,JOSS,3,Wesley F. Reinhart
10.21105/joss.06731,JOSS,4,Allison M. Beese
10.21105/joss.06731,JOSS,5,Zi-Kui Liu
10.21105/joss.05885,JOSS,1,Andreas Schneider
10.21105/joss.06189,JOSS,1,Oskar Laverny
10.21105/joss.06189,JOSS,2,Santiago Jimenez
10.21105/joss.06244,JOSS,1,Meng Cai
10.21105/joss.06244,JOSS,2,Yingjie Li
10.21105/joss.06244,JOSS,3,Dirk Colbry
10.21105/joss.06244,JOSS,4,Veronica F. Frans
10.21105/joss.06244,JOSS,5,Yuqian Zhang
10.21105/joss.06322,JOSS,1,Tushar Patni
10.21105/joss.06322,JOSS,2,Yimei Li
10.21105/joss.06322,JOSS,3,Jianrong Wu
10.21105/joss.06411,JOSS,1,Jakob Hærvig
10.21105/joss.06450,JOSS,1,Fazila Rubab
10.21105/joss.06450,JOSS,2,Sara Iftikhar
10.21105/joss.06450,JOSS,3,Ather Abbas
10.21105/joss.05496,JOSS,1,Koki Tsuyuzaki
10.21105/joss.07206,JOSS,1,Laurenz A. Farthofer
10.21105/joss.07785,JOSS,1,Odd A. Andersen
10.21105/joss.02968,JOSS,1,Wouter van Zeist
10.21105/joss.02968,JOSS,2,Héloïse Stevance
10.21105/joss.02968,JOSS,3,J. Eldridge
10.21105/joss.00910,JOSS,1,Simon Dirmeier
10.21105/joss.00988,JOSS,1,Ian Fellows
10.21105/joss.01340,JOSS,1,Mikael Mortensen
10.21105/joss.01340,JOSS,2,Lisandro Dalcin
10.21105/joss.01340,JOSS,3,David Keyes
10.21105/joss.01094,JOSS,1,Aaron Carter-Ényì
10.21105/joss.00204,JOSS,1,Matti Pastell
10.21105/joss.02769,JOSS,1,Pedro Rafael Diniz Marinho
10.21105/joss.03191,JOSS,1,Thomas Huet
10.21105/joss.03191,JOSS,2,Jose Pozo
10.21105/joss.03191,JOSS,3,Craig Alexander
10.21105/joss.03166,JOSS,1,Toshihiro Umehara
10.21105/joss.02842,JOSS,1,Michael Hirsch
10.21105/joss.02007,JOSS,1,Chia Chang
10.21105/joss.02007,JOSS,2,Christopher Körber
10.21105/joss.02007,JOSS,3,André Loud
10.21105/joss.06873,JOSS,1,Nathan Martindale
10.21105/joss.06873,JOSS,2,Scott L. Stewart
10.21105/joss.00341,JOSS,1,Francesco Strozzi
10.21105/joss.00341,JOSS,2,Raoul Jean Pierre Bonnal
10.21105/joss.04755,JOSS,1,Aman Modi
10.21105/joss.04755,JOSS,2,Giorgio Gonnella
10.21105/joss.04898,JOSS,1,Stephen J. Beckett
10.21105/joss.04898,JOSS,2,Freyja A. Brandel-Tanis
10.21105/joss.04898,JOSS,3,Quan Nguyen
10.21105/joss.04898,JOSS,4,Aroon T. Chande
10.21105/joss.04898,JOSS,5,Lavanya Rishishwar
10.21105/joss.04898,JOSS,6,Clio Andris
10.21105/joss.04898,JOSS,7,Joshua S. Weitz
10.21105/joss.04771,JOSS,1,Skipton N. C. Woolley
10.21105/joss.04771,JOSS,2,Scott D. Foster
10.21105/joss.04989,JOSS,1,V. Ananiev
10.21105/joss.04989,JOSS,2,A. L. Read
10.21105/joss.05198,JOSS,1,Romain Sacchi
10.21105/joss.05443,JOSS,1,Angelina E. Uno-Antonison
10.21105/joss.05443,JOSS,2,Rabab Fatima
10.21105/joss.05443,JOSS,3,James Scherer
10.21105/joss.05443,JOSS,4,Alexander Moss
10.21105/joss.05443,JOSS,5,Donna Brown
10.21105/joss.05443,JOSS,6,Aleksandra Foksinska
10.21105/joss.05443,JOSS,7,Manavalan Gajapathy
10.21105/joss.05443,JOSS,8,Elizabeth J. Wilk
10.21105/joss.05443,JOSS,9,Brittany N. Lasseigne
10.21105/joss.05443,JOSS,10,Elizabeth Worthey
10.21105/joss.06838,JOSS,1,Alexey Izmailov
10.21105/joss.06838,JOSS,2,Matthew Meeker
10.21105/joss.06838,JOSS,3,Georgios Deskos
10.21105/joss.06838,JOSS,4,Brendan Keith
10.21105/joss.06191,JOSS,1,Frank Male
10.21105/joss.00735,JOSS,1,Inom Mirzaev
10.21105/joss.00735,JOSS,2,Drew FK Williamson
10.21105/joss.00735,JOSS,3,Jacob G Scott
10.21105/joss.06097,JOSS,1,Fred Shone
10.21105/joss.06097,JOSS,2,Theodore Chatziioannou
10.21105/joss.06097,JOSS,3,Bryn Pickering
10.21105/joss.06097,JOSS,4,Kasia Kozlowska
10.21105/joss.06097,JOSS,5,Michael Fitzmaurice
10.21105/joss.09468,JOSS,1,Rahul Verma
10.21105/joss.09468,JOSS,2,Nisarg Joshi
10.21105/joss.09468,JOSS,3,Jim Pfaendtner
10.21105/joss.08498,JOSS,1,Robin Yoël Engel
10.21105/joss.08498,JOSS,2,Patrick Lömker
10.21105/joss.00357,JOSS,1,Adrian M. Price-Whelan
10.21105/joss.00357,JOSS,2,Daniel Foreman-Mackey
10.21105/joss.00990,JOSS,1,Sebastian Lamprecht
10.21105/joss.04807,JOSS,1,Bruno A Lima
10.21105/joss.04807,JOSS,2,Filipe P Reis
10.21105/joss.04871,JOSS,1,Bruno Lebon
10.21105/joss.04694,JOSS,1,Sota Yoshida
10.21105/joss.08532,JOSS,1,Umar Islambekov
10.21105/joss.08532,JOSS,2,Aleksei Luchinsky
10.21105/joss.04052,JOSS,1,Daniel Eggert
10.21105/joss.04052,JOSS,2,Mike Sips
10.21105/joss.04052,JOSS,3,Philipp S. Sommer
10.21105/joss.04052,JOSS,4,Doris Dransch
10.21105/joss.05373,JOSS,1,Roberto Luiz Souza Monteiro
10.21105/joss.05373,JOSS,2,Renata Souza Freitas Dantas Barreto
10.21105/joss.05373,JOSS,3,Andréia Rita da Silva
10.21105/joss.05373,JOSS,4,Alexandre do Nascimento Silva
10.21105/joss.05373,JOSS,5,José Roberto de Araújo Fontoura
10.21105/joss.05373,JOSS,6,Marcos Batista Figueredo
10.21105/joss.05373,JOSS,7,Hernane Borges de Barros Pereira
10.21105/joss.09551,JOSS,1,Janaka C. Ranasinghesagara
10.21105/joss.09551,JOSS,2,Carole K. Hayakawa
10.21105/joss.09551,JOSS,3,Lisa M. Glover
10.21105/joss.09551,JOSS,4,Vasan Venugopalan
10.21105/joss.08509,JOSS,1,Abuzar Mahmood
10.21105/joss.05182,JOSS,1,Matthew R. Carbone
10.21105/joss.05182,JOSS,2,Fanchen Meng
10.21105/joss.05182,JOSS,3,Christian Vorwerk
10.21105/joss.05182,JOSS,4,Benedikt Maurer
10.21105/joss.05182,JOSS,5,Fabian Peschel
10.21105/joss.05182,JOSS,6,Xiaohui Qu
10.21105/joss.05182,JOSS,7,Eli Stavitski
10.21105/joss.05182,JOSS,8,Claudia Draxl
10.21105/joss.05182,JOSS,9,John Vinson
10.21105/joss.05182,JOSS,10,Deyu Lu
10.21105/joss.00215,JOSS,1,Geoff Boeing
10.21105/joss.06502,JOSS,1,Matthew D. Tankersley
10.21105/joss.07021,JOSS,1,Sinan Ozaydin
10.21105/joss.07021,JOSS,2,Lu Li
10.21105/joss.07021,JOSS,3,Utpal Singh
10.21105/joss.07021,JOSS,4,Patrice F. Rey
10.21105/joss.07021,JOSS,5,Maria Constanza Manassero
10.21105/joss.05025,JOSS,1,Krishna Kumar
10.21105/joss.05025,JOSS,2,Joseph Vantassel
10.21105/joss.06241,JOSS,1,Felix Jung
10.21105/joss.06241,JOSS,2,Debsankha Manik
10.21105/joss.01008,JOSS,1,Raoul Wadhwa
10.21105/joss.01008,JOSS,2,Vigneshwar Subramanian
10.21105/joss.01008,JOSS,3,Regina Stevens-Truss
10.21105/joss.00267,JOSS,1,Danny Hermes
10.21105/joss.07472,JOSS,1,Isaac Kinley
10.21105/joss.09092,JOSS,1,Kohei Watanabe
10.21105/joss.07311,JOSS,1,Felix Böhm
10.21105/joss.07311,JOSS,2,Moritz Makowski
10.21105/joss.07311,JOSS,3,Patrick Aigner
10.21105/joss.07311,JOSS,4,Jia Chen
10.21105/joss.09625,JOSS,1,Akshay Pal
10.21105/joss.08655,JOSS,1,Gaurav Atreya
10.21105/joss.08655,JOSS,2,Todd Steissberg
10.21105/joss.08655,JOSS,3,Patrick A. Ray
10.21105/joss.05226,JOSS,1,Hamza Ahsan
10.21105/joss.05226,JOSS,2,Zarrar Khan
10.21105/joss.05226,JOSS,3,Abigail Snyder
10.21105/joss.05226,JOSS,4,Page Kyle
10.21105/joss.05226,JOSS,5,Chris Vernon
10.21105/joss.07111,JOSS,1,Athina M. Z. Lange
10.21105/joss.07111,JOSS,2,Holger Lange
10.21105/joss.07111,JOSS,3,Julia W. Fiedler
10.21105/joss.07111,JOSS,4,Brittany L. Bruder
10.21105/joss.01643,JOSS,1,Steve Ruggiero
10.21105/joss.01643,JOSS,2,Ashlee Versypt
10.21105/joss.05446,JOSS,1,Chang Liao
10.21105/joss.05446,JOSS,2,Matt G Cooper
10.21105/joss.03920,JOSS,1,Jonas Lamy
10.21105/joss.03920,JOSS,2,Thibault Pelletier
10.21105/joss.03920,JOSS,3,Guillaume Lienemann
10.21105/joss.03920,JOSS,4,Benoît Magnin
10.21105/joss.03920,JOSS,5,Bertrand Kerautret
10.21105/joss.03920,JOSS,6,Nicolas Passat
10.21105/joss.03920,JOSS,7,Julien Finet
10.21105/joss.03920,JOSS,8,Antoine Vacavant
10.21105/joss.00854,JOSS,1,Brett M. Morris
10.21105/joss.00854,JOSS,2,Trevor Dorn-Wallenstein
10.21105/joss.02685,JOSS,1,Arthur Goldberg
10.21105/joss.02685,JOSS,2,Jonathan Karr
10.21105/joss.01216,JOSS,1,Philipp Sommer
10.21105/joss.01216,JOSS,2,Dilan Rech
10.21105/joss.01216,JOSS,3,Manuel Chevalier
10.21105/joss.01216,JOSS,4,Basil Davis
10.21105/joss.03000,JOSS,1,David Keitel
10.21105/joss.03000,JOSS,2,Rodrigo Tenorio
10.21105/joss.03000,JOSS,3,Gregory Ashton
10.21105/joss.03000,JOSS,4,Reinhard Prix
10.21105/joss.07608,JOSS,1,Abhinav Sharma
10.21105/joss.07608,JOSS,2,Talya Conradie
10.21105/joss.07608,JOSS,3,David Martino
10.21105/joss.07608,JOSS,4,Stephen Stick
10.21105/joss.07608,JOSS,5,Patricia Agudelo-Romero
10.21105/joss.01773,JOSS,1,Toni Giorgino
10.21105/joss.04890,JOSS,1,Michael Eder
10.21105/joss.04890,JOSS,2,Lukas M. P. Bauer
10.21105/joss.04890,JOSS,3,Daniel Forstenlechner
10.21105/joss.04890,JOSS,4,Georg S. Graßler
10.21105/joss.04890,JOSS,5,Sergei V. Kasilov
10.21105/joss.04890,JOSS,6,Winfried Kernbichler
10.21105/joss.04890,JOSS,7,Markus Meisterhofer
10.21105/joss.04890,JOSS,8,Michael Scheidt
10.21105/joss.04890,JOSS,9,Christopher G. Albert
10.21105/joss.01684,JOSS,1,Wenyang Lyu
10.21105/joss.01684,JOSS,2,Shibabrat Naik
10.21105/joss.01684,JOSS,3,Stephen Wiggins
10.21105/joss.08135,JOSS,1,Joseph I Turner
10.21105/joss.08135,JOSS,2,Kaydance D Turner
10.21105/joss.07123,JOSS,1,Hugo Ledoux
10.21105/joss.05238,JOSS,1,David Schoch
10.21105/joss.05136,JOSS,1,Win Cowger
10.21105/joss.05136,JOSS,2,Steven Hollingsworth
10.21105/joss.05136,JOSS,3,Day Fey
10.21105/joss.05136,JOSS,4,Mary C Norris
10.21105/joss.05136,JOSS,5,Walter Yu
10.21105/joss.05136,JOSS,6,Kristiina Kerge
10.21105/joss.05136,JOSS,7,Kris Haamer
10.21105/joss.05136,JOSS,8,Gina Durante
10.21105/joss.05136,JOSS,9,Brianda Hernandez
10.21105/joss.01798,JOSS,1,Hubert Baniecki
10.21105/joss.01798,JOSS,2,Przemyslaw Biecek
10.21105/joss.06588,JOSS,1,J. M. Joel Ong
10.21105/joss.06588,JOSS,2,Martin B. Nielsen
10.21105/joss.06588,JOSS,3,Emily J. Hatt
10.21105/joss.06588,JOSS,4,Guy R. Davies
10.21105/joss.07723,JOSS,1,Jonas Pleyer
10.21105/joss.07723,JOSS,2,Christian Fleck
10.21105/joss.07484,JOSS,1,Raphaël Prat
10.21105/joss.07484,JOSS,2,Thierry Carrard
10.21105/joss.07484,JOSS,3,Lhassan Amarsid
10.21105/joss.07484,JOSS,4,Vincent Richefeu
10.21105/joss.07484,JOSS,5,Carlo-elia Doncecchi
10.21105/joss.07484,JOSS,6,Paul Lafourcade
10.21105/joss.07484,JOSS,7,Guillaume Latu
10.21105/joss.07484,JOSS,8,Jean-Mathieu Vanson
10.21105/joss.02624,JOSS,1,Nicole Thompson
10.21105/joss.02624,JOSS,2,Theodore Cohen
10.21105/joss.02624,JOSS,3,Sarah Alamdari
10.21105/joss.02624,JOSS,4,Chih-Wei Hsu
10.21105/joss.02624,JOSS,5,Grant Williamson
10.21105/joss.02624,JOSS,6,David Beck
10.21105/joss.02624,JOSS,7,Vincent Holmberg
10.21105/joss.03635,JOSS,1,Grant Stevens
10.21105/joss.03635,JOSS,2,Sotiria Fotopoulou
10.21105/joss.03635,JOSS,3,Malcolm Bremer
10.21105/joss.03635,JOSS,4,Oliver Ray
10.21105/joss.05603,JOSS,1,Aaron Tin Long Lun
10.21105/joss.05603,JOSS,2,Jayaram Kancherla
10.21105/joss.01181,JOSS,1,R Lovelace
10.21105/joss.01181,JOSS,2,M Morgan
10.21105/joss.01181,JOSS,3,L Hama
10.21105/joss.01181,JOSS,4,M Padgham
10.21105/joss.00812,JOSS,1,Cole Brokamp
10.21105/joss.04567,JOSS,1,William Becker
10.21105/joss.04567,JOSS,2,Giulio Caperna
10.21105/joss.04567,JOSS,3,Maria Del Sorbo
10.21105/joss.04567,JOSS,4,Hedvig Norlén
10.21105/joss.04567,JOSS,5,Eleni Papadimitriou
10.21105/joss.04567,JOSS,6,Michaela Saisana
10.21105/joss.07307,JOSS,1,Miguel Castillón
10.21105/joss.02505,JOSS,1,Alvaro Tejero-Cantero
10.21105/joss.02505,JOSS,2,Jan Boelts
10.21105/joss.02505,JOSS,3,Michael Deistler
10.21105/joss.02505,JOSS,4,Jan-Matthis Lueckmann
10.21105/joss.02505,JOSS,5,Conor Durkan
10.21105/joss.02505,JOSS,6,Pedro Gonçalves
10.21105/joss.02505,JOSS,7,David Greenberg
10.21105/joss.02505,JOSS,8,Jakob Macke
10.21105/joss.00565,JOSS,1,Björn Dahlgren
10.21105/joss.03041,JOSS,1,Sam Parsons
10.21105/joss.02869,JOSS,1,Szymon Moliński
10.21105/joss.03844,JOSS,1,Perry de Valpine
10.21105/joss.03844,JOSS,2,Sally Paganin
10.21105/joss.03844,JOSS,3,Daniel Turek
10.21105/joss.02704,JOSS,1,Anthony Blaom
10.21105/joss.02704,JOSS,2,Franz Kiraly
10.21105/joss.02704,JOSS,3,Thibaut Lienart
10.21105/joss.02704,JOSS,4,Yiannis Simillides
10.21105/joss.02704,JOSS,5,Diego Arenas
10.21105/joss.02704,JOSS,6,Sebastian Vollmer
10.21105/joss.07527,JOSS,1,Adam Pollack
10.21105/joss.07527,JOSS,2,James Doss-Gollin
10.21105/joss.07527,JOSS,3,Vivek Srikrishnan
10.21105/joss.07527,JOSS,4,Klaus Keller
10.21105/joss.04693,JOSS,1,Erik Poppleton
10.21105/joss.04693,JOSS,2,Michael Matthies
10.21105/joss.04693,JOSS,3,Debesh Mandal
10.21105/joss.04693,JOSS,4,Flavio Romano
10.21105/joss.04693,JOSS,5,Petr Šulc
10.21105/joss.04693,JOSS,6,Lorenzo Rovigatti
10.21105/joss.01277,JOSS,1,Casper O. da Costa-Luis
10.21105/joss.03876,JOSS,1,Kevin Bonham
10.21105/joss.03876,JOSS,2,Annelle Kayisire
10.21105/joss.03876,JOSS,3,Anika Luo
10.21105/joss.03876,JOSS,4,Vanja Klepac-Ceraj
10.21105/joss.05319,JOSS,1,Hannah M. Hajdik
10.21105/joss.05319,JOSS,2,Anil Yildirim
10.21105/joss.05319,JOSS,3,Ella Wu
10.21105/joss.05319,JOSS,4,Benjamin J. Brelje
10.21105/joss.05319,JOSS,5,Sabet Seraj
10.21105/joss.05319,JOSS,6,Marco Mangano
10.21105/joss.05319,JOSS,7,Joshua L. Anibal
10.21105/joss.05319,JOSS,8,Eirikur Jonsson
10.21105/joss.05319,JOSS,9,Eytan J. Adler
10.21105/joss.05319,JOSS,10,Charles A. Mader
10.21105/joss.05319,JOSS,11,Gaetan K. W. Kenway
10.21105/joss.05319,JOSS,12,Joaquim R. R. A. Martins
10.21105/joss.04912,JOSS,1,Jessica Scheick
10.21105/joss.04912,JOSS,2,Wei Ji Leong
10.21105/joss.04912,JOSS,3,Kelsey Bisson
10.21105/joss.04912,JOSS,4,Anthony Arendt
10.21105/joss.04912,JOSS,5,Shashank Bhushan
10.21105/joss.04912,JOSS,6,Zachary Fair
10.21105/joss.04912,JOSS,7,Norland Raphael Hagen
10.21105/joss.04912,JOSS,8,Scott Henderson
